tool_link,tool_link_host,tool_link_path,requirements_txt,requirements_txt_no_version
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,attrdict==2.0.1,attrdict
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,certifi==2019.6.16,certifi
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,cffi==1.12.3,cffi
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,chardet==3.0.4,chardet
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,coincurve==12.0.0,coincurve
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,coloredlogs==10.0,coloredlogs
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,configparser==3.7.4,configparser
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,coverage==4.5.3,coverage
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,cycler==0.10.0,cycler
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,cytoolz==0.10.0,cytoolz
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,dictionaries==0.0.1,dictionaries
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,eth-abi==1.3.0,eth-abi
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,eth-account==0.3.0,eth-account
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,eth-hash==0.2.0,eth-hash
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,eth-keyfile==0.5.1,eth-keyfile
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,eth-keys==0.2.4,eth-keys
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,eth-rlp==0.1.2,eth-rlp
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,eth-tester==0.1.0b32,eth-tester
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,eth-typing==2.1.0,eth-typing
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,eth-utils==1.6.2,eth-utils
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,ethereum==2.3.2,ethereum
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,ethereum-input-decoder==0.2.2,ethereum-input-decoder
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,future==0.17.1,future
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,hexbytes==0.2.0,hexbytes
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,humanfriendly==4.18,humanfriendly
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,idna==2.8,idna
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,isort==4.3.21,isort
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,Jinja2==2.10.1,jinja2
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,jsonpickle==1.2,jsonpickle
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,kiwisolver==1.1.0,kiwisolver
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,lazy-object-proxy==1.4.1,lazy-object-proxy
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,lru-dict==1.1.6,lru-dict
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,MarkupSafe==1.1.1,markupsafe
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,matplotlib==3.1.1,matplotlib
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,mccabe==0.6.1,mccabe
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,mock==3.0.5,mock
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,mythril==0.21.15,mythril
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,numpy==1.16.4,numpy
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,parsimonious==0.8.1,parsimonious
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,pbkdf2==1.3,pbkdf2
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,persistent==4.5.0,persistent
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,plyvel==1.1.0,plyvel
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,py-ecc==1.4.2,py-ecc
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,py-flags==1.1.2,py-flags
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,py-solc==3.2.0,py-solc
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,pycparser==2.19,pycparser
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,pycryptodome==3.8.2,pycryptodome
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,pyethash==0.1.27,pyethash
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,pylint==2.3.1,pylint
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,pyparsing==2.4.0,pyparsing
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,pysha3==1.0.2,pysha3
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,python-dateutil==2.8.0,python-dateutil
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,PyYAML==5.1.1,pyyaml
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,repoze.lru==0.7,repoze.lru
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,requests==2.22.0,requests
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,rlp==1.1.0,rlp
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,scrypt==0.8.13,scrypt
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,semantic-version==2.6.0,semantic-version
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,six==1.12.0,six
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,toolz==0.10.0,toolz
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,transaction==2.4.0,transaction
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,typed-ast==1.4.0,typed-ast
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,urllib3==1.25.3,urllib3
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,web3==4.9.2,web3
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,websockets==6.0,websockets
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,wrapt==1.11.2,wrapt
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,z3-solver==4.8.5.0,z3-solver
https://github.com/cleanunicorn/theo,github.com,/cleanunicorn/theo,zope.interface==4.6.0,zope.interface
https://github.com/cmusatyalab/openface,github.com,/cmusatyalab/openface,"numpy >= 1.1, < 2.0",numpy
https://github.com/cmusatyalab/openface,github.com,/cmusatyalab/openface,"scipy >= 0.13, < 0.17",scipy
https://github.com/cmusatyalab/openface,github.com,/cmusatyalab/openface,"pandas >= 0.13, < 0.18",pandas
https://github.com/cmusatyalab/openface,github.com,/cmusatyalab/openface,"scikit-learn >= 0.17, < 0.18",scikit-learn
https://github.com/cmusatyalab/openface,github.com,/cmusatyalab/openface,"nose >= 1.3.1, < 1.4",nose
https://github.com/cmusatyalab/openface,github.com,/cmusatyalab/openface,nolearn == 0.5b1,nolearn
https://github.com/codepr/creak,github.com,/codepr/creak,pypcap,pypcap
https://github.com/codepr/creak,github.com,/codepr/creak,dpkt,dpkt
https://github.com/codepr/creak,github.com,/codepr/creak,scapy,scapy
https://github.com/codingo/Interlace,github.com,/codingo/Interlace,colorclass==2.2.0,colorclass
https://github.com/codingo/Interlace,github.com,/codingo/Interlace,netaddr==0.7.19,netaddr
https://github.com/codingo/Interlace,github.com,/codingo/Interlace,tqdm==4.36.1,tqdm
https://github.com/codingo/Reconnoitre,github.com,/codingo/Reconnoitre,requests,requests
https://github.com/codingo/VHostScan,github.com,/codingo/VHostScan,dnspython==1.15.0,dnspython
https://github.com/codingo/VHostScan,github.com,/codingo/VHostScan,fuzzywuzzy==0.15.1,fuzzywuzzy
https://github.com/codingo/VHostScan,github.com,/codingo/VHostScan,numpy==1.12.0,numpy
https://github.com/codingo/VHostScan,github.com,/codingo/VHostScan,pandas==0.19.2,pandas
https://github.com/codingo/VHostScan,github.com,/codingo/VHostScan,requests==2.20.0,requests
https://github.com/codingo/VHostScan,github.com,/codingo/VHostScan,simplejson==3.8.2,simplejson
https://github.com/codingo/VHostScan,github.com,/codingo/VHostScan,urllib3==1.24.2,urllib3
https://github.com/codingo/reconnoitre,github.com,/codingo/reconnoitre,requests,requests
https://github.com/coldfusion39/domi-owned,github.com,/coldfusion39/domi-owned,asyncio>=3.4.3            ; python_version >= '3.3',asyncio
https://github.com/coldfusion39/domi-owned,github.com,/coldfusion39/domi-owned,aiohttp>=1.1.5            ; python_version >= '3.3',aiohttp
https://github.com/coldfusion39/domi-owned,github.com,/coldfusion39/domi-owned,beautifulsoup4>=4.5.1     ; python_version >= '3.3',beautifulsoup4
https://github.com/coldfusion39/domi-owned,github.com,/coldfusion39/domi-owned,inflect>=0.2.5            ; python_version >= '3.3',inflect
https://github.com/coldfusion39/domi-owned,github.com,/coldfusion39/domi-owned,requests>=2.9.1           ; python_version >= '3.3',requests
https://github.com/coldfusion39/domi-owned,github.com,/coldfusion39/domi-owned,tabulate>=0.7.5           ; python_version >= '3.3',tabulate
https://github.com/coldfusion39/domi-owned,github.com,/coldfusion39/domi-owned,tqdm>=4.10.0              ; python_version >= '3.3',tqdm
https://github.com/cr0hn/dockerscan,github.com,/cr0hn/dockerscan,click==6.7,click
https://github.com/cr0hn/dockerscan,github.com,/cr0hn/dockerscan,booby-ng==0.8.4,booby-ng
https://github.com/cr0hn/dockerscan,github.com,/cr0hn/dockerscan,requests,requests
https://github.com/cr0hn/dockerscan,github.com,/cr0hn/dockerscan,colorlog==3.1.2,colorlog
https://github.com/cr0hn/dockerscan,github.com,/cr0hn/dockerscan,python-dxf==5.1.1,python-dxf
https://github.com/cr4shcod3/pureblood,github.com,/cr4shcod3/pureblood,colorama,colorama
https://github.com/cr4shcod3/pureblood,github.com,/cr4shcod3/pureblood,requests,requests
https://github.com/cr4shcod3/pureblood,github.com,/cr4shcod3/pureblood,python-whois,python-whois
https://github.com/cr4shcod3/pureblood,github.com,/cr4shcod3/pureblood,dnspython,dnspython
https://github.com/cr4shcod3/pureblood,github.com,/cr4shcod3/pureblood,bs4,bs4
https://github.com/cr4shcod3/pureblood,github.com,/cr4shcod3/pureblood,shodan,shodan
https://github.com/cs01/gdbgui,github.com,/cs01/gdbgui,--index-url https://pypi.org/simple/,--index-url https://pypi.org/simple/
https://github.com/cs01/gdbgui,github.com,/cs01/gdbgui,-e .,-e .
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,click,click
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,flask,flask
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,flask-login<=0.2.11,flask-login
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,flask-pymongo,flask-pymongo
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,irc,irc
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,itsdangerous,itsdangerous
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,lxml,lxml
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,passlib,passlib
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,python-dateutil,python-dateutil
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,pytz,pytz
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,redis,redis
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,requests,requests
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,six>=1.9.0,six
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,sleekxmpp,sleekxmpp
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,tornado,tornado
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,whoosh,whoosh
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,xlrd,xlrd
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,requirements-parser,requirements-parser
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,Jinja2,jinja2
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,PyMongo>=2.7,pymongo
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,Werkzeug,werkzeug
https://github.com/cve-search/cve-search,github.com,/cve-search/cve-search,https://github.com/marianoguerra/feedformatter/archive/master.zip,https://github.com/marianoguerra/feedformatter/archive/master.zip
https://github.com/dagrz/aws_pwn,github.com,/dagrz/aws_pwn,boto3==1.4.7,boto3
https://github.com/dagrz/aws_pwn,github.com,/dagrz/aws_pwn,botocore==1.7.28,botocore
https://github.com/dagrz/aws_pwn,github.com,/dagrz/aws_pwn,certifi==2017.7.27.1,certifi
https://github.com/dagrz/aws_pwn,github.com,/dagrz/aws_pwn,chardet==3.0.4,chardet
https://github.com/dagrz/aws_pwn,github.com,/dagrz/aws_pwn,decorator==4.1.2,decorator
https://github.com/dagrz/aws_pwn,github.com,/dagrz/aws_pwn,docutils==0.14,docutils
https://github.com/dagrz/aws_pwn,github.com,/dagrz/aws_pwn,futures==3.1.1,futures
https://github.com/dagrz/aws_pwn,github.com,/dagrz/aws_pwn,idna==2.6,idna
https://github.com/dagrz/aws_pwn,github.com,/dagrz/aws_pwn,jmespath==0.9.3,jmespath
https://github.com/dagrz/aws_pwn,github.com,/dagrz/aws_pwn,python-dateutil==2.6.1,python-dateutil
https://github.com/dagrz/aws_pwn,github.com,/dagrz/aws_pwn,requests==2.18.4,requests
https://github.com/dagrz/aws_pwn,github.com,/dagrz/aws_pwn,s3transfer==0.1.11,s3transfer
https://github.com/dagrz/aws_pwn,github.com,/dagrz/aws_pwn,six==1.11.0,six
https://github.com/dagrz/aws_pwn,github.com,/dagrz/aws_pwn,urllib3==1.22,urllib3
https://github.com/dagrz/aws_pwn,github.com,/dagrz/aws_pwn,validators==0.12.0,validators
https://github.com/daniellerch/aletheia,github.com,/daniellerch/aletheia,numpy,numpy
https://github.com/daniellerch/aletheia,github.com,/daniellerch/aletheia,scipy,scipy
https://github.com/daniellerch/aletheia,github.com,/daniellerch/aletheia,tensorflow,tensorflow
https://github.com/daniellerch/aletheia,github.com,/daniellerch/aletheia,keras,keras
https://github.com/daniellerch/aletheia,github.com,/daniellerch/aletheia,scikit-learn,scikit-learn
https://github.com/daniellerch/aletheia,github.com,/daniellerch/aletheia,scikit-image,scikit-image
https://github.com/daniellerch/aletheia,github.com,/daniellerch/aletheia,pandas,pandas
https://github.com/daniellerch/aletheia,github.com,/daniellerch/aletheia,hdf5storage,hdf5storage
https://github.com/daniellerch/aletheia,github.com,/daniellerch/aletheia,h5py,h5py
https://github.com/danilovazb/GitMiner,github.com,/danilovazb/GitMiner,lxml,lxml
https://github.com/danilovazb/GitMiner,github.com,/danilovazb/GitMiner,requests,requests
https://github.com/dark-lbp/isf,github.com,/dark-lbp/isf,requests>=2.9.1,requests
https://github.com/dark-lbp/isf,github.com,/dark-lbp/isf,paramiko>=1.16.0,paramiko
https://github.com/dark-lbp/isf,github.com,/dark-lbp/isf,beautifulsoup4>=4.4.1,beautifulsoup4
https://github.com/dark-lbp/isf,github.com,/dark-lbp/isf,pysnmp>=4.3.2,pysnmp
https://github.com/dark-lbp/isf,github.com,/dark-lbp/isf,gnureadline>=6.3.3,gnureadline
https://github.com/dark-lbp/isf,github.com,/dark-lbp/isf,python-nmap,python-nmap
https://github.com/dark-lbp/isf,github.com,/dark-lbp/isf,scapy,scapy
https://github.com/darkoperator/dnsrecon,github.com,/darkoperator/dnsrecon,dnspython,dnspython
https://github.com/darkoperator/dnsrecon,github.com,/darkoperator/dnsrecon,netaddr,netaddr
https://github.com/darkoperator/dnsrecon,github.com,/darkoperator/dnsrecon,lxml,lxml
https://github.com/davidtavarez/pwndb,github.com,/davidtavarez/pwndb,PySocks==1.6.8,pysocks
https://github.com/davidtavarez/pwndb,github.com,/davidtavarez/pwndb,requests==2.19.1,requests
https://github.com/decalage2/oletools,github.com,/decalage2/oletools,pyparsing>=2.2.0,pyparsing
https://github.com/decalage2/oletools,github.com,/decalage2/oletools,olefile>=0.46,olefile
https://github.com/decalage2/oletools,github.com,/decalage2/oletools,easygui,easygui
https://github.com/decalage2/oletools,github.com,/decalage2/oletools,colorclass,colorclass
https://github.com/decalage2/oletools,github.com,/decalage2/oletools,msoffcrypto-tool,msoffcrypto-tool
https://github.com/decalage2/oletools,github.com,/decalage2/oletools,pcodedmp>=1.2.5,pcodedmp
https://github.com/decoxviii/karma,github.com,/decoxviii/karma,pysocks,pysocks
https://github.com/decoxviii/karma,github.com,/decoxviii/karma,texttable,texttable
https://github.com/decoxviii/karma,github.com,/decoxviii/karma,docopt,docopt
https://github.com/decoxviii/karma,github.com,/decoxviii/karma,requests,requests
https://github.com/decoxviii/userrecon-py,github.com,/decoxviii/userrecon-py,aiohttp,aiohttp
https://github.com/decoxviii/userrecon-py,github.com,/decoxviii/userrecon-py,colorama,colorama
https://github.com/decoxviii/userrecon-py,github.com,/decoxviii/userrecon-py,docopt,docopt
https://github.com/deepzec/Grok-backdoor,github.com,/deepzec/Grok-backdoor,wget==3.2,wget
https://github.com/deepzec/Grok-backdoor,github.com,/deepzec/Grok-backdoor,pyinstaller==3.2.1,pyinstaller
https://github.com/deibit/cansina,github.com,/deibit/cansina,requests[security],requests[security]
https://github.com/delvelabs/tachyon,github.com,/delvelabs/tachyon,hammertime-http>=0.6.1,hammertime-http
https://github.com/delvelabs/tachyon,github.com,/delvelabs/tachyon,easyinject==0.3,easyinject
https://github.com/delvelabs/tachyon,github.com,/delvelabs/tachyon,click==6.7,click
https://github.com/detuxsandbox/detux,github.com,/detuxsandbox/detux,argparse==1.2.1,argparse
https://github.com/detuxsandbox/detux,github.com,/detuxsandbox/detux,dpkt==1.8.7,dpkt
https://github.com/detuxsandbox/detux,github.com,/detuxsandbox/detux,ecdsa==0.13,ecdsa
https://github.com/detuxsandbox/detux,github.com,/detuxsandbox/detux,netaddr==0.7.18,netaddr
https://github.com/detuxsandbox/detux,github.com,/detuxsandbox/detux,paramiko==1.16.0,paramiko
https://github.com/detuxsandbox/detux,github.com,/detuxsandbox/detux,pexpect==4.0.1,pexpect
https://github.com/detuxsandbox/detux,github.com,/detuxsandbox/detux,ptyprocess==0.5.1,ptyprocess
https://github.com/detuxsandbox/detux,github.com,/detuxsandbox/detux,pycrypto==2.6.1,pycrypto
https://github.com/detuxsandbox/detux,github.com,/detuxsandbox/detux,python-magic==0.4.11,python-magic
https://github.com/detuxsandbox/detux,github.com,/detuxsandbox/detux,wsgiref==0.1.2,wsgiref
https://github.com/dhs-ncats/pshtt,github.com,/dhs-ncats/pshtt,-e .[dev],-e .[dev]
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,"Django>=2.2,<2.3",django
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,django-cacheops==4.1,django-cacheops
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,django-cors-headers==3.0.2,django-cors-headers
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,django-debug-toolbar==2.0,django-debug-toolbar
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,django-filter==2.1.0,django-filter
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,django-mptt==0.9.1,django-mptt
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,django-prometheus==1.0.15,django-prometheus
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,django-rq==2.1.0,django-rq
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,django-tables2==2.0.6,django-tables2
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,django-taggit==1.1.0,django-taggit
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,django-taggit-serializer==0.1.7,django-taggit-serializer
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,django-timezone-field==3.0,django-timezone-field
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,djangorestframework==3.9.4,djangorestframework
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,drf-yasg[validation]==1.16.0,drf-yasg[validation]
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,graphviz==0.10.1,graphviz
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,Jinja2==2.10.1,jinja2
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,Markdown==2.6.11,markdown
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,netaddr==0.7.19,netaddr
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,Pillow==6.2.0,pillow
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,psycopg2-binary==2.8.3,psycopg2-binary
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,py-gfm==0.1.4,py-gfm
https://github.com/digitalocean/netbox,github.com,/digitalocean/netbox,pycryptodome==3.8.2,pycryptodome
https://github.com/diogo-fernan/malsub,github.com,/diogo-fernan/malsub,--index-url https://pypi.python.org/simple/,--index-url https://pypi.python.org/simple/
https://github.com/diogo-fernan/malsub,github.com,/diogo-fernan/malsub,docopt==0.6.2,docopt
https://github.com/diogo-fernan/malsub,github.com,/diogo-fernan/malsub,pyfiglet==0.7.5,pyfiglet
https://github.com/diogo-fernan/malsub,github.com,/diogo-fernan/malsub,PyYAML==3.12,pyyaml
https://github.com/diogo-fernan/malsub,github.com,/diogo-fernan/malsub,requests==2.12.5,requests
https://github.com/diogo-fernan/malsub,github.com,/diogo-fernan/malsub,terminaltables==3.1.0,terminaltables
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,Django==1.9,django
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,django-hosts>=1.2,django-hosts
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,django-auth-ldap-ng,django-auth-ldap-ng
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,djangorestframework==3.7.3,djangorestframework
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,djangorestframework-jwt>=1.5.0,djangorestframework-jwt
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,django-braces==1.9,django-braces
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,netifaces>=0.10.4,netifaces
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,requests>=2.2.1,requests
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,postgres,postgres
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,psutil>=3.3.0,psutil
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,python-dateutil>=2.2,python-dateutil
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,ldap3,ldap3
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,netaddr             # required for netfields,netaddr             # required for netfields
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,path.py,path.py
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,django-celery,django-celery
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,celery<4.0,celery
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,uwsgi,uwsgi
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,validate_email,validate_email
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,daemonize,daemonize
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,zxcvbn-py3,zxcvbn-py3
https://github.com/dirtbags/pcapdb,github.com,/dirtbags/pcapdb,iso8601,iso8601
https://github.com/disruptops/cred_scanner,github.com,/disruptops/cred_scanner,click,click
https://github.com/disruptops/resource-counter,github.com,/disruptops/resource-counter,click,click
https://github.com/disruptops/resource-counter,github.com,/disruptops/resource-counter,boto3,boto3
https://github.com/disruptops/resource-counter,github.com,/disruptops/resource-counter,botocore,botocore
https://github.com/dnsviz/dnsviz,github.com,/dnsviz/dnsviz,dnspython,dnspython
https://github.com/dnsviz/dnsviz,github.com,/dnsviz/dnsviz,pygraphviz,pygraphviz
https://github.com/dnsviz/dnsviz,github.com,/dnsviz/dnsviz,m2crypto,m2crypto
https://github.com/dnsviz/dnsviz,github.com,/dnsviz/dnsviz,libnacl,libnacl
https://github.com/dowjones/hammer,github.com,/dowjones/hammer,pyflakes,pyflakes
https://github.com/dowjones/hammer,github.com,/dowjones/hammer,boto3==1.7.84,boto3
https://github.com/dowjones/hammer,github.com,/dowjones/hammer,moto==1.3.5,moto
https://github.com/dowjones/hammer,github.com,/dowjones/hammer,watchtower,watchtower
https://github.com/dowjones/hammer,github.com,/dowjones/hammer,pytest,pytest
https://github.com/dowjones/hammer,github.com,/dowjones/hammer,pytest-pythonpath,pytest-pythonpath
https://github.com/droope/droopescan,github.com,/droope/droopescan,--index-url https://pypi.python.org/simple/,--index-url https://pypi.python.org/simple/
https://github.com/droope/droopescan,github.com,/droope/droopescan,-e .,-e .
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,backports-abc==0.4,backports-abc
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,certifi==2016.8.8,certifi
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,configparser==3.5.0,configparser
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,duo-client==3.0,duo-client
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,enum34==1.1.6,enum34
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,flake8==3.0.4,flake8
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,funcsigs==1.0.2,funcsigs
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,linecache2==1.0.0,linecache2
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,mccabe==0.5.2,mccabe
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,mock==2.0.0,mock
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,MySQL-python==1.2.5,mysql-python
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,nose==1.3.7,nose
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,pbr==1.10.0,pbr
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,py==1.4.31,py
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,pycodestyle==2.0.0,pycodestyle
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,pyflakes==1.2.3,pyflakes
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,pytest==3.0.1,pytest
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,pytz==2016.6.1,pytz
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,PyYAML==3.11,pyyaml
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,requests==2.11.1,requests
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,singledispatch==3.4.0.3,singledispatch
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,six==1.10.0,six
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,slackclient==1.0.1,slackclient
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,tornado==4.4.1,tornado
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,traceback2==1.4.0,traceback2
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,typing==3.5.2.2,typing
https://github.com/dropbox/securitybot,github.com,/dropbox/securitybot,unittest2==1.1.0,unittest2
