tool_link,tool_link_host,tool_link_path,stars_count,forks_count,watchers_count,releases_count,size_KB,commit_total_number,last_commit_date,first_commit_date,maintenance_period_days,commit_number_2010_2011,commit_number_2011_2012,commit_number_2012_2013,commit_number_2013_2014,commit_number_2014_2015,commit_number_2015_2016,commit_number_2016_2017,commit_number_2017_2018,commit_number_2018_2019,issues_all_count,issues_open_count,issues_closed_count,pr_all_count,pr_open_count,pr_closed_count,languages,requirements_txt
https://github.com/504ensicslabs/lime,github.com,/504ensicslabs/lime,851,193,851,8,1634,69,2019-10-19T17:03:46,2014-09-23T16:23:46,1852,0,0,0,0,12,6,16,16,13,62,9,53,16,1,15,"{'C': 26221, 'Makefile': 1759}",
https://github.com/51x/WHP,github.com,/51x/WHP,407,130,407,0,67468,11,2018-03-06T09:34:32,2016-06-18T19:08:57,625,0,0,0,0,0,0,4,6,1,0,0,0,0,0,0,"{'Python': 150581, 'PowerShell': 75053}",
https://github.com/649/Crashcast-Exploit,github.com,/649/Crashcast-Exploit,147,41,147,0,170,11,2019-01-12T22:13:58,2019-01-03T19:17:54,9,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,{'Python': 12916},
https://github.com/649/Memcrashed-DDoS-Exploit,github.com,/649/Memcrashed-DDoS-Exploit,824,329,824,0,133,20,2019-09-24T02:01:28,2018-03-02T21:03:34,570,0,0,0,0,0,0,0,0,19,49,19,30,8,2,6,"{'Python': 10710, 'Dockerfile': 304}","scapy==2.4.1
shodan==1.7.7"
https://github.com/6IX7ine/certstreamcatcher,github.com,/6IX7ine/certstreamcatcher,70,18,70,0,179,29,2018-11-30T00:00:56,2017-12-18T20:35:10,346,0,0,0,0,0,0,0,18,11,2,0,2,1,0,1,{'JavaScript': 8390},
https://github.com/6IX7ine/djangohunter,github.com,/6IX7ine/djangohunter,192,36,192,0,29,24,2019-01-01T18:11:00,2018-11-07T18:18:04,54,0,0,0,0,0,0,0,0,22,5,1,4,4,1,3,"{'Python': 8063, 'Dockerfile': 155}","shodan
beautifulsoup4
requests
pyfiglet"
https://github.com/6IX7ine/stretcher,github.com,/6IX7ine/stretcher,90,16,90,0,8,6,2019-01-03T17:14:47,2019-01-03T16:08:25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,{'Python': 5122},
https://github.com/9aylas/Shortcut-Payload-Generator,github.com,/9aylas/Shortcut-Payload-Generator,62,14,62,0,73,12,2018-02-06T22:15:54,2017-12-23T21:56:08,45,0,0,0,0,0,0,0,11,1,1,1,0,0,0,0,{'AutoIt': 7187},
https://github.com/A-mIn3/WINspect,github.com,/A-mIn3/WINspect,503,102,503,0,144,39,2019-01-09T12:56:56,2017-08-10T15:13:38,516,0,0,0,0,0,0,0,27,11,12,3,9,1,1,0,{'PowerShell': 56758},
https://github.com/A3sal0n/FalconGate,github.com,/A3sal0n/FalconGate,238,53,238,8,28892,303,2019-08-21T21:20:31,2016-12-28T10:58:56,966,0,0,0,0,0,0,29,147,45,68,0,68,23,0,23,"{'Python': 108369, 'PHP': 66585, 'Smarty': 34063, 'Shell': 10253, 'JavaScript': 6537, 'HTML': 6207, 'CSS': 4645, 'Zeek': 448}",
https://github.com/ALSchwalm/foresight,github.com,/ALSchwalm/foresight,147,29,147,0,103,57,2017-05-07T17:52:29,2015-06-27T04:15:31,680,0,0,0,0,0,51,4,2,0,8,4,4,3,0,3,{'Python': 33514},
https://github.com/AMOSSYS/MemITM,github.com,/AMOSSYS/MemITM,117,24,117,0,2626,12,2018-10-08T09:52:41,2018-10-04T12:38:17,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,"{'Python': 34553, 'C': 16957}",
https://github.com/ANK1036Official/Cloudcheck,github.com,/ANK1036Official/Cloudcheck,34,10,34,0,101,10,2019-07-21T19:40:02,2019-07-21T05:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'Shell': 2450},
https://github.com/ANSSI-FR/tabi,github.com,/ANSSI-FR/tabi,81,29,81,0,2532,13,2018-02-14T10:46:59,2016-02-02T14:03:49,742,0,0,0,0,0,0,9,3,1,7,3,4,2,1,1,{'Python': 170562},
https://github.com/AaronSoria/PAnalizer,github.com,/AaronSoria/PAnalizer,39,11,39,0,1079,12,2019-05-06T03:54:27,2019-04-17T04:03:49,18,0,0,0,0,0,0,0,0,0,3,1,2,1,0,1,{'Python': 21505},
https://github.com/Abdulraheem30042/Cl0neMast3r,github.com,/Abdulraheem30042/Cl0neMast3r,189,72,189,0,1565,18,2018-03-10T17:50:08,2018-02-27T19:34:13,10,0,0,0,0,0,0,0,0,18,10,2,8,1,1,0,{'Python': 14141},"requests
beautifulsoup4"
https://github.com/AbedAlqaderSwedan1/ASWCrypter,github.com,/AbedAlqaderSwedan1/ASWCrypter,267,77,267,0,1483,32,2018-09-09T10:40:56,2018-08-23T09:55:14,17,0,0,0,0,0,0,0,0,32,5,3,2,0,0,0,"{'Shell': 11282, 'Python': 3464}",
https://github.com/Acceis/crypto_identifier,github.com,/Acceis/crypto_identifier,99,16,99,0,21,11,2018-01-04T11:04:44,2017-11-30T13:04:49,34,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,{'Python': 9216},
https://github.com/Acceis/leakScraper,github.com,/Acceis/leakScraper,174,37,174,0,216,30,2019-01-21T15:30:59,2018-04-30T16:05:45,265,0,0,0,0,0,0,0,0,27,6,1,5,3,0,3,"{'Python': 23557, 'Smarty': 6143, 'CSS': 1532, 'JavaScript': 1264, 'Shell': 406}",
https://github.com/AeonDave/doork,github.com,/AeonDave/doork,106,26,106,0,92,6,2016-07-26T08:17:37,2016-01-05T14:37:40,202,0,0,0,0,0,0,6,0,0,5,4,1,0,0,0,{'Python': 125966},
https://github.com/AeonDave/tilt,github.com,/AeonDave/tilt,50,19,50,1,1080,90,2014-05-16T16:42:10,2014-04-25T15:48:03,21,0,0,0,0,90,0,0,0,0,3,1,2,0,0,0,{'Python': 20708},
https://github.com/AhMyth/AhMyth-Android-RAT,github.com,/AhMyth/AhMyth-Android-RAT,1645,792,1645,1,60325,21,2019-06-10T02:48:47,2017-07-07T07:03:38,702,0,0,0,0,0,0,0,13,3,158,113,45,5,1,4,"{'Smali': 3375351, 'JavaScript': 44760, 'Java': 27830, 'HTML': 22121, 'CSS': 14762}",
https://github.com/AlessandroZ/BeRoot,github.com,/AlessandroZ/BeRoot,1228,321,1228,2,19209,108,2019-09-25T09:50:32,2017-04-14T12:51:07,893,0,0,0,0,0,0,0,26,37,22,1,21,8,0,8,"{'Python': 330469, 'C++': 8693, 'C': 704}",
https://github.com/AlessandroZ/LaZagne,github.com,/AlessandroZ/LaZagne,4705,1296,4705,19,2784,650,2019-10-16T08:49:33,2015-02-16T14:22:37,1702,0,0,0,0,0,70,70,92,234,430,11,419,110,0,110,{'Python': 1429375},"enum34; python_version < '3.4' and sys_platform == 'win32'
psutil; sys_platform == 'linux' or sys_platform == 'linux2'
pyasn1
rsa; sys_platform == 'win32'
secretstorage; sys_platform == 'linux' or sys_platform == 'linux2'
https://github.com/AlessandroZ/pypykatz/archive/master.zip; sys_platform == 'win32'  # should point to pypykatz if my PR is approved"
https://github.com/AlessandroZ/LaZagneForensic,github.com,/AlessandroZ/LaZagneForensic,320,84,320,0,293,37,2019-01-23T13:24:41,2018-02-01T15:57:24,355,0,0,0,0,0,0,0,0,20,15,3,12,3,0,3,"{'Python': 199387, 'PowerShell': 21128}","pycrypto
pyasn1
construct==2.9.39
https://github.com/williballenthin/python-registry/archive/master.zip"
https://github.com/Ali-Razmjoo/OWASP-ZSC,github.com,/Ali-Razmjoo/OWASP-ZSC,480,210,480,1,3368,314,2018-04-24T15:05:09,2015-05-18T11:09:23,1072,0,0,0,0,0,45,233,33,3,130,15,115,63,1,62,{'Python': 1054799},
https://github.com/AlisamTechnology/ATSCAN,github.com,/AlisamTechnology/ATSCAN,559,231,559,40,3503,2367,2019-09-17T19:48:45,2015-10-04T16:18:04,1444,0,0,0,0,0,114,1380,336,149,31,0,31,1,0,1,"{'Perl': 273075, 'Shell': 10016}",
https://github.com/AlisamTechnology/ATSCAN-V2,github.com,/AlisamTechnology/ATSCAN-V2,559,231,559,40,3503,2367,2019-09-17T19:48:45,2015-10-04T16:18:04,1444,0,0,0,0,0,114,1380,336,149,31,0,31,1,0,1,"{'Perl': 273075, 'Shell': 10016}",
https://github.com/AndroidHooker/hooker,github.com,/AndroidHooker/hooker,366,111,366,0,48089,18,2016-08-09T08:25:21,2014-04-14T17:43:10,847,0,0,0,0,11,4,3,0,0,21,5,16,1,0,1,"{'Python': 240350, 'Java': 236972, 'Shell': 5997}",
https://github.com/Anon-Exploiter/SiteBroker,github.com,/Anon-Exploiter/SiteBroker,222,58,222,0,213,113,2019-10-12T19:06:16,2017-06-07T07:34:30,857,0,0,0,0,0,0,0,83,23,13,0,13,2,0,2,{'Python': 79042},"beautifulsoup4==4.7.1
bs4==0.0.1
certifi==2019.6.16
chardet==3.0.4
colorama==0.4.1
dnspython==1.16.0
idna==2.8
lxml==4.3.4
pkg-resources==0.0.0
requests==2.22.0
soupsieve==1.9.2
urllib3==1.25.3"
https://github.com/Antonin-Deniau/cave_miner,github.com,/Antonin-Deniau/cave_miner,167,41,167,0,450,36,2019-08-29T07:38:38,2017-06-14T12:23:28,805,0,0,0,0,0,0,0,34,0,2,1,1,2,1,1,"{'Python': 102060, 'Makefile': 233}",
https://github.com/AnttiKurittu/kirjuri,github.com,/AnttiKurittu/kirjuri,94,26,94,0,21702,250,2018-03-15T09:06:11,2016-08-18T10:34:18,573,0,0,0,0,0,0,177,51,21,17,2,15,7,0,7,"{'JavaScript': 2179013, 'HTML': 1387360, 'CSS': 577381, 'PHP': 208507}",
https://github.com/Appliscale/cloud-security-audit,github.com,/Appliscale/cloud-security-audit,54,6,54,1,62496,130,2019-02-13T08:35:02,2018-07-24T07:21:46,204,0,0,0,0,0,0,0,0,109,57,2,55,34,2,32,"{'Go': 84275, 'Makefile': 1023}",
https://github.com/Arachni/arachni,github.com,/Arachni/arachni,2553,567,2553,8,34626,9268,2017-03-29T09:29:58,2010-06-21T18:51:57,2472,1289,1353,1828,1293,2305,788,372,40,0,1051,117,934,67,7,60,"{'Ruby': 3911411, 'JavaScript': 774087, 'HTML': 77284, 'CSS': 5329, 'Smarty': 3587}",
https://github.com/ArchStrike/ArchStrike,github.com,/ArchStrike/ArchStrike,335,72,335,0,28556,9683,2019-10-18T12:08:15,2015-08-12T12:19:06,1527,0,0,0,0,0,465,5681,1420,1095,442,5,437,279,0,279,"{'Shell': 1850386, 'Perl': 353048, 'Roff': 27025, 'Python': 23333, 'C': 17632, 'Makefile': 5335, 'DTrace': 26}",
https://github.com/Arno0x/DBC2,github.com,/Arno0x/DBC2,213,66,213,0,4665,18,2017-10-27T07:39:03,2016-12-14T09:50:58,316,0,0,0,0,0,0,3,15,0,4,0,4,1,0,1,"{'PowerShell': 3107169, 'Python': 103409, 'C#': 65475, 'C': 18860, 'Smarty': 13457, 'C++': 10093}","requests>=2.11
tabulate
pycrypto
pyscrypt"
https://github.com/Arno0x/DNSExfiltrator,github.com,/Arno0x/DNSExfiltrator,296,86,296,0,163,19,2018-04-05T16:51:35,2017-12-20T13:57:40,106,0,0,0,0,0,0,0,13,6,4,2,2,1,1,0,"{'JavaScript': 33350, 'C#': 32130, 'PowerShell': 31707, 'Python': 7883}",dnslib
https://github.com/Arno0x/EmbedInHTML,github.com,/Arno0x/EmbedInHTML,237,73,237,0,131,4,2017-09-27T13:16:03,2017-09-11T07:16:31,16,0,0,0,0,0,0,0,4,0,4,3,1,0,0,0,"{'HTML': 128219, 'Smarty': 18828, 'Python': 10195, 'JavaScript': 59}",
https://github.com/Arno0x/NtlmRelayToEWS,github.com,/Arno0x/NtlmRelayToEWS,202,53,202,0,52,6,2018-01-15T12:47:56,2017-10-13T17:59:16,93,0,0,0,0,0,0,0,5,1,5,2,3,0,0,0,"{'Python': 60071, 'Smarty': 7837, 'PowerShell': 1648, 'HTML': 51}",
https://github.com/Arno0x/PowerShellScripts,github.com,/Arno0x/PowerShellScripts,333,102,333,0,43,15,2017-12-18T13:06:32,2016-03-31T17:25:14,626,0,0,0,0,0,0,2,13,0,6,2,4,0,0,0,{'PowerShell': 80782},
https://github.com/Arno0x/WSC2,github.com,/Arno0x/WSC2,230,59,230,0,55,5,2017-11-24T15:47:53,2017-11-10T09:17:46,14,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,"{'Python': 33982, 'Smarty': 24924, 'C#': 10542, 'HTML': 45}","tornado
pycrypto"
https://github.com/Arno0x/WebDavC2,github.com,/Arno0x/WebDavC2,93,36,93,0,58,9,2017-09-20T12:40:50,2017-09-07T13:59:12,12,0,0,0,0,0,0,0,9,0,1,1,0,1,1,0,"{'Python': 26853, 'Smarty': 13680, 'C#': 11132}",
https://github.com/Arvin-X/swarm,github.com,/Arvin-X/swarm,36,19,36,0,162,41,2016-12-21T11:47:20,2016-06-16T14:57:37,187,0,0,0,0,0,0,41,0,0,2,0,2,0,0,0,{'Python': 99792},
https://github.com/B16f00t/whapa,github.com,/B16f00t/whapa,204,62,204,0,1638,170,2019-10-06T18:38:27,2018-01-05T18:25:18,639,0,0,0,0,0,0,0,0,108,30,1,29,2,0,2,"{'Python': 228770, 'CSS': 4880, 'Batchfile': 19}",
https://github.com/B2R2-org/B2R2,github.com,/B2R2-org/B2R2,171,30,171,5,4493,591,2019-09-28T06:43:23,2019-02-01T12:42:46,238,0,0,0,0,0,0,0,0,0,26,0,26,9,0,9,"{'F#': 3175067, 'JavaScript': 88412, 'CSS': 19925, 'HTML': 7328, 'Makefile': 1692, 'Batchfile': 742}",
https://github.com/B4ckP0r7/RogueSploit,github.com,/B4ckP0r7/RogueSploit,240,53,240,0,253,121,2017-09-01T21:15:22,2016-11-27T17:20:19,278,0,0,0,0,0,0,42,79,0,5,0,5,1,0,1,"{'Shell': 188059, 'CSS': 37010, 'JavaScript': 10519, 'HTML': 4632}",
https://github.com/B4rD4k/Vproxy,github.com,/B4rD4k/Vproxy,35,15,35,0,24,41,2017-11-18T18:57:58,2016-11-18T20:26:39,364,0,0,0,0,0,0,21,20,0,2,0,2,0,0,0,{'Python': 8318},
https://github.com/BastilleResearch/gr-lora,github.com,/BastilleResearch/gr-lora,311,64,311,0,306,65,2017-07-13T23:37:01,2016-06-14T20:26:27,394,0,0,0,0,0,0,63,2,0,39,20,19,2,1,1,"{'C++': 176198, 'CMake': 86276, 'Python': 14531, 'C': 1043}",
https://github.com/Beyarz/portforge.cr,github.com,/Beyarz/portforge.cr,16,4,16,0,882,33,2019-10-13T14:56:28,2018-07-28T21:30:33,441,0,0,0,0,0,0,0,0,16,1,0,1,1,0,1,{'Crystal': 3551},
https://github.com/BillyV4/ID-entify,github.com,/BillyV4/ID-entify,79,22,79,0,127,16,2018-06-05T16:55:46,2018-01-22T22:10:28,133,0,0,0,0,0,0,0,0,16,2,2,0,0,0,0,"{'Python': 19435, 'HTML': 5645, 'Perl': 4902, 'Shell': 3304}",
https://github.com/BinaryDefense/artillery,github.com,/BinaryDefense/artillery,628,152,628,0,1981,252,2019-06-17T14:23:38,2012-12-31T22:54:21,2358,0,0,6,64,37,35,41,28,9,79,10,69,36,0,36,"{'Python': 79346, 'Shell': 1819, 'Batchfile': 720}",
https://github.com/BishopFox/GitGot,github.com,/BishopFox/GitGot,750,100,750,0,226,30,2019-10-15T16:18:18,2019-06-14T21:26:53,122,0,0,0,0,0,0,0,0,0,16,2,14,8,2,6,"{'Python': 16247, 'Dockerfile': 1011, 'Shell': 616}","beautifulsoup4
PyGithub
ssdeep"
https://github.com/BishopFox/sliver,github.com,/BishopFox/sliver,735,82,735,2,28063,548,2019-10-18T18:35:44,2019-01-17T22:08:39,273,0,0,0,0,0,0,0,0,0,128,52,76,16,0,16,"{'Go': 846940, 'Shell': 5281, 'Python': 3786, 'Makefile': 3008, 'Dockerfile': 2283}",
https://github.com/BlackArch/wordlistctl,github.com,/BlackArch/wordlistctl,175,22,175,0,1363,130,2019-08-15T14:21:03,2018-10-28T21:20:56,290,0,0,0,0,0,0,0,0,68,4,0,4,1,0,1,{'Python': 30264},"beautifulsoup4
libarchive-c
rarfile
requests
libtorrent
termcolor"
https://github.com/BloodHoundAD/BloodHound,github.com,/BloodHoundAD/BloodHound,3458,641,3458,20,45517,698,2019-10-08T18:12:21,2016-04-17T18:43:23,1268,0,0,0,0,0,0,308,116,197,279,33,246,55,3,52,"{'PowerShell': 919546, 'JavaScript': 598513, 'CSS': 24225, 'HTML': 2578, 'Shell': 2452}",
https://github.com/Bo0oM/ParamPamPam,github.com,/Bo0oM/ParamPamPam,125,32,125,0,438,30,2019-04-05T12:00:19,2018-11-10T08:38:30,146,0,0,0,0,0,0,0,0,23,4,2,2,3,1,2,"{'Python': 17979, 'Dockerfile': 226}","beautifulsoup4==4.6.3
bs4==0.0.1
esprima==4.0.1
fuzzywuzzy==0.17.0
html5lib==1.0.1
requests==2.20.1
urllib3==1.24.1"
https://github.com/BorjaMerino/Pazuzu,github.com,/BorjaMerino/Pazuzu,133,55,133,0,5828,17,2016-04-08T11:56:59,2015-10-05T12:23:54,185,0,0,0,0,0,1,16,0,0,2,1,1,0,0,0,"{'Python': 25776, 'C++': 24284}",
https://github.com/BornToBeRoot/NETworkManager,github.com,/BornToBeRoot/NETworkManager,800,139,800,24,32763,1031,2019-10-19T23:41:14,2017-04-26T21:28:57,906,0,0,0,0,0,0,0,443,385,217,15,202,70,0,70,"{'C#': 1507876, 'PowerShell': 12197}",
https://github.com/Boyan-MILANOV/ropgenerator,github.com,/Boyan-MILANOV/ropgenerator,174,25,174,6,10298,199,2019-07-10T13:38:19,2018-11-28T13:29:29,224,0,0,0,0,0,0,0,0,24,22,3,19,6,0,6,"{'C++': 339418, 'Python': 166272, 'Dockerfile': 1158, 'Shell': 206}",
https://github.com/BullsEye0/shodan-eye,github.com,/BullsEye0/shodan-eye,102,40,102,0,1454,42,2019-09-22T13:28:04,2019-04-09T19:23:32,165,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,{'Python': 7035},shodan
https://github.com/BusesCanFly/PRETty,github.com,/BusesCanFly/PRETty,153,33,153,0,1012,142,2019-10-07T22:59:12,2018-12-14T16:47:37,297,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,{'Python': 7283},
https://github.com/BusesCanFly/rpi-hunter,github.com,/BusesCanFly/rpi-hunter,69,8,69,0,1536,44,2019-04-22T18:37:06,2019-02-01T14:22:30,80,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,{'Python': 5353},
https://github.com/Busindre/dumpzilla,github.com,/Busindre/dumpzilla,71,22,71,0,288,41,2018-03-24T17:50:44,2016-01-17T01:13:57,797,0,0,0,0,0,0,27,11,3,11,8,3,1,0,1,"{'Python': 127087, 'Shell': 4406}",
https://github.com/C0reL0ader/EaST,github.com,/C0reL0ader/EaST,261,110,261,2,36368,164,2018-12-07T09:00:19,2015-09-24T17:58:32,1169,0,0,0,0,0,13,71,53,27,8,1,7,3,1,2,"{'Python': 958604, 'JavaScript': 424045, 'Assembly': 18912, 'HTML': 17291, 'CSS': 11138, 'Java': 2279}",
https://github.com/CBHue/PyFuscation,github.com,/CBHue/PyFuscation,130,32,130,0,252,11,2019-05-02T23:58:21,2019-03-24T02:31:43,39,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,{'Python': 12539},
https://github.com/CENSUS/choronzon,github.com,/CENSUS/choronzon,250,63,250,1,48,4,2016-07-22T09:58:43,2016-07-20T08:38:14,2,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,"{'Python': 130239, 'C++': 15227, 'Makefile': 676}",
https://github.com/CENSUS/shadow,github.com,/CENSUS/shadow,312,68,312,0,54483,76,2018-04-28T05:35:26,2015-06-15T15:21:05,1047,0,0,0,0,0,49,18,7,2,12,3,9,0,0,0,"{'Python': 123082, 'Batchfile': 394, 'Makefile': 38}",
https://github.com/CERT-BDF/TheHive,github.com,/CERT-BDF/TheHive,1283,239,1283,45,32689,1389,2019-09-05T09:48:05,2016-11-03T17:02:23,1035,0,0,0,0,0,0,153,649,399,1149,386,763,59,14,45,"{'HTML': 527313, 'JavaScript': 514944, 'Scala': 414853, 'Shell': 36789, 'CSS': 20953}",
https://github.com/CERT-Polska/mquery,github.com,/CERT-Polska/mquery,163,25,163,2,1796,89,2019-08-28T15:49:00,2018-05-21T17:10:02,463,0,0,0,0,0,0,0,0,44,15,0,15,10,0,10,"{'JavaScript': 33291, 'Python': 24157, 'HTML': 1599, 'CSS': 1477, 'Dockerfile': 145}","certifi==2018.11.29
chardet==3.0.4
Click==7.0
Flask==1.0.2
idna==2.8
itsdangerous==1.1.0
Jinja2==2.10.1
MarkupSafe==1.1.0
ply==3.11
plyara==1.4.1
pyparsing==2.3.1
pyzmq==17.1.2
redis==3.0.1
requests==2.21.0
urllib3==1.24.2
uWSGI==2.0.17.1
Werkzeug==0.15.3
yara-python==3.8.1"
https://github.com/CERTCC-Vulnerability-Analysis/certfuzz,github.com,/CERTCC-Vulnerability-Analysis/certfuzz,4,4,4,0,7014,1290,2018-04-25T14:59:18,2013-12-20T14:38:56,1587,0,0,0,11,624,86,567,0,2,0,0,0,0,0,0,"{'Python': 916241, 'C++': 495290, 'GDB': 121473, 'Shell': 39381, 'C': 25530, 'NSIS': 10632, 'Makefile': 1677, 'AppleScript': 1141}",
https://github.com/CERTCC-Vulnerability-Analysis/trommel,github.com,/CERTCC-Vulnerability-Analysis/trommel,2,3,2,0,79,35,2018-03-02T14:17:38,2017-10-19T12:36:17,134,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,{'Python': 89346},
https://github.com/CERTCC/keyfinder,github.com,/CERTCC/keyfinder,165,21,165,0,59,8,2018-08-07T16:46:36,2018-07-16T17:57:24,21,0,0,0,0,0,0,0,0,8,1,0,1,1,0,1,"{'Python': 64689, 'Java': 18824}",
https://github.com/CERTCC/tapioca,github.com,/CERTCC/tapioca,134,14,134,0,413,35,2019-10-18T19:56:50,2018-05-23T17:16:56,513,0,0,0,0,0,0,0,0,29,1,0,1,0,0,0,"{'Python': 128230, 'Shell': 46233}",
https://github.com/CERTCC/trommel,github.com,/CERTCC/trommel,155,40,155,0,140,85,2019-08-05T18:38:49,2017-10-19T12:36:17,655,0,0,0,0,0,0,0,32,36,11,0,11,2,0,2,"{'Python': 88053, 'TSQL': 2963}",
https://github.com/CHYbeta/cmsPoc,github.com,/CHYbeta/cmsPoc,487,149,487,0,566,85,2018-03-02T06:40:00,2017-08-04T02:06:18,210,0,0,0,0,0,0,0,75,10,4,1,3,1,0,1,{'Python': 43770},
https://github.com/CIRCL/AIL-framework,github.com,/CIRCL/AIL-framework,828,185,828,13,83708,1497,2019-10-04T11:50:53,2014-08-06T09:43:40,1885,0,0,0,0,160,5,372,220,401,413,125,288,169,4,165,"{'Python': 772801, 'JavaScript': 572901, 'HTML': 520187, 'Shell': 48901, 'CSS': 33517, 'Dockerfile': 1359}","pymisp

thehive4py

redis==2.10.6
#filemagic conflict with magic
crcmod
mmh3
ssdeep

pubsublogger
zmq
langid

#Essential
pyzmq
dnspython
logbook
pubsublogger
textblob

#Tokeniser
nltk

#Graph
numpy
matplotlib
networkx
terminaltables
colorama
asciimatics

# Hashlib
crcmod
mmh3
ssdeep
python-Levenshtein

#Others
python-magic
pybloomfiltermmap
psutil
phonenumbers

ipython
texttable

flask
flask-login
bcrypt

#DomainClassifier
DomainClassifier
#Indexer requirements
whoosh

beautifulsoup4

ipaddress
pycountry==18.12.8

# To fetch Onion urls
PySocks

# decompress files
sflock

#ASN lookup requirements
#https://storage.googleapis.com/google-code-archive-downloads/v2/code.google.com/adns-python/adns-python-1.2.1.tar.gz
https://github.com/trolldbois/python3-adns/archive/master.zip
https://github.com/trolldbois/python-cymru-services/archive/master.zip

https://github.com/saffsd/langid.py/archive/master.zip

#LibInjection bindings
pylibinjection

# Graph
matplotlib"
https://github.com/CIRCL/Circlean,github.com,/CIRCL/Circlean,302,49,302,0,5193,251,2019-08-30T13:09:39,2013-01-16T15:34:06,2416,0,0,0,71,29,62,14,64,5,72,36,36,15,1,14,"{'Python': 38990, 'Shell': 24111, 'C': 2299, 'Makefile': 35}",
https://github.com/CRS-support/ftw,github.com,/CRS-support/ftw,59,18,59,6,327,325,2019-09-16T22:24:42,2016-04-21T17:36:48,1243,0,0,0,0,0,0,228,53,3,33,8,25,23,2,21,{'Python': 71212},"IPy==0.83
PyYAML==4.2b1
pytest==2.9.1
python-dateutil==2.6.0
six==1.12.0"
https://github.com/Caleb1994/peach,github.com,/Caleb1994/peach,28,9,28,0,120,55,2016-10-29T19:53:28,2016-05-27T06:44:43,155,0,0,0,0,0,0,55,0,0,2,2,0,0,0,0,"{'Python': 23764, 'C': 387, 'PHP': 153}",
https://github.com/CalebFenton/dex-oracle,github.com,/CalebFenton/dex-oracle,340,102,340,3,2515,125,2018-12-13T21:07:52,2015-11-29T01:15:04,1110,0,0,0,0,0,51,44,18,12,33,11,22,4,1,3,"{'Ruby': 60362, 'Java': 18895, 'Smali': 3463, 'Shell': 212}",
https://github.com/CalebFenton/simplify,github.com,/CalebFenton/simplify,3005,280,3005,8,101754,817,2019-04-09T19:29:17,2013-12-27T05:12:12,1929,0,0,0,8,335,196,131,85,59,131,18,113,16,0,16,"{'Java': 1001782, 'Smali': 257518, 'Shell': 301}",
https://github.com/CapacitorSet/box-js,github.com,/CapacitorSet/box-js,383,62,383,0,3034,367,2019-06-14T17:17:23,2016-06-17T16:38:27,1092,0,0,0,0,0,0,161,178,26,61,10,51,17,2,15,"{'JavaScript': 87269, 'C': 15349, 'Dockerfile': 682}",
https://github.com/ChaitanyaHaritash/kimi,github.com,/ChaitanyaHaritash/kimi,110,54,110,0,986,28,2019-04-24T11:08:48,2017-02-19T16:11:39,793,0,0,0,0,0,0,0,23,0,2,0,2,0,0,0,"{'Python': 4679, 'YARA': 272}",
https://github.com/Charliedean/Winpayloads,github.com,/Charliedean/Winpayloads,1057,301,1057,0,23947,382,2019-07-12T13:51:39,2015-10-09T09:29:49,1372,0,0,0,0,0,47,193,70,24,75,3,72,10,0,10,"{'Python': 86037, 'PowerShell': 11223, 'Shell': 4710, 'Dockerfile': 4550}",
https://github.com/ChrisJohnRiley/Scythe,github.com,/ChrisJohnRiley/Scythe,50,17,50,0,7540,91,2013-05-24T20:17:10,2012-09-09T16:07:47,257,0,0,88,3,0,0,0,0,0,4,0,4,3,0,3,{'Python': 58646},
https://github.com/ChrisTheCoolHut/Firmware_Slap,github.com,/ChrisTheCoolHut/Firmware_Slap,285,49,285,0,5136,30,2019-08-24T19:57:39,2019-08-11T08:59:12,13,0,0,0,0,0,0,0,0,0,25,5,20,7,0,7,"{'Python': 105607, 'Shell': 872}",
https://github.com/ChrisTruncer/Egress-Assess,github.com,/ChrisTruncer/Egress-Assess,311,87,311,3,864,225,2019-10-03T17:53:43,2014-12-10T13:39:11,1758,0,0,0,0,22,106,16,7,3,57,2,55,47,0,47,"{'PowerShell': 667329, 'Python': 132845, 'Shell': 2509, 'Dockerfile': 1676}",
https://github.com/ChrisTruncer/EyeWitness,github.com,/ChrisTruncer/EyeWitness,2024,443,2024,9,1599,790,2019-10-09T20:01:52,2014-02-26T16:23:26,2051,0,0,0,0,282,186,99,98,74,426,8,418,138,2,136,"{'Python': 117656, 'Shell': 10886, 'Dockerfile': 794}",
https://github.com/ChrisTruncer/Hasher,github.com,/ChrisTruncer/Hasher,31,20,31,0,311,48,2015-08-18T00:34:25,2013-09-06T16:40:17,710,0,0,0,22,10,16,0,0,0,6,0,6,4,0,4,{'Python': 25973},
